"ma plantID"	"pa plantID"	"fuzzy_cl"	"num_cl"	"sleeve"	"observer"	"datetime"	"inventory"
"07R201:S0028202"	"07R2488:0052508"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028203"	"07R2753:0038902"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028205"	"07R2316:0038701"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028206"	"07R0115:0086503"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028509"	"07R2363:0043306"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028208"	"07R2427:0048502"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028816"	"07R2495:0053408"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028906"	"07R2427:0048504"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0028907"	"07R201:00038611"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029201"	"07R2348:0040709"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029509"	"07R2742:0036806"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029802"	"07R2772:0042401"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029805"	"07R2343:0040803"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029808"	"07R2336:0041505"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029810"	"07R2354:0040307"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029811"	"07R2758:0039501"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0029812"	"07R2807:0054001"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030104"	"07R2525:0057706"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030108"	"07R2856:0059701"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030111"	"07R2857:0059801"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030112"	"07R2540:0061003"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030403"	"07R2342:0041105"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030405"	"07R2769:0042601"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030411"	"07R2772:0042408"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030414"	"07R2799:0050204"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030415"	"07R2799:0050209"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030416"	"07R2797:0050403"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030704"	"07R2329:0041801"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030707"	"07R2363:0043303"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030708"	"07R2867:0061912"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030710"	"07R2495:0053412"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030711"	"07R1309:0046308"	"qe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030715"	"07R2504:0055207"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030716"	"07R2328:0040111"	"we"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0030717"	"07R2440:0050503"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031001"	"07R2328:0040106"	"tqe"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031002"	"07R2537:0061101"	"he"		"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031012"	"07R2577:0063603"	"fuzzy_cl"	10	"v00031"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031507"	"07R2302:0038002"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031508"	"07R2318:0038611"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031512"	"07R2524:0057802"	"tqe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031801"	"07R2510:0057311"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031802"	"07R2490:0053608"	"tqe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031804"	"07R2498:0054904"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031805"	"07R2513:0057207"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031806"	"07R2490:0053604"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031809"	"07R2867:0061908"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0031814"	"07R2513:0057212"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032102"	"07R2454:0051211"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032107"	"07R0113:0086915"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032109"	"07R2488:0052509"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032112"	"07R2364:0043204"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032113"	"07R2422:0048701"	"tqe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032114"	"07R2489:0052406"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032402"	"07R2534:0061204"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032408"	"07R2582:0063414"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032413"	"07R2577:0063604"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032414"	"07R2543:0061412"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032701"	"07R1327:0065303"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032705"	"07R2354:0040304"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032707"	"07R2477:0053210"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032713"	"07R2328:0040101"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0032717"	"07R2477:0053211"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033005"	"07R2495:0053402"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033006"	"07R2377:0044004"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033011"	"07R2787:0045404"	"tqe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033012"	"07R1315:0053906"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033303"	"07R2975:0092205"	"he"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033304"	"07R2620:0066810"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033602"	"07R2594:0065904"	"tqe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R2613:0066401"	"07R2613:0066401"	"qe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033605"	"07R2318:0038611"	"tqe"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033607"	"07R2836:0059002"	"ee"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033608"	"07R2849:0060206"	"ee"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033609"	"07R2613:0066408"	"ee"		"v00032"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033610"	"07R2620:0066809"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033701"	"07R2739:0035801"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033705"	"07R2733:0036406"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033706"	"07R2602:0065706"	"ee"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033710"	"07R2608:0065512"	"ee"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033711"	"07R0113:0086909"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033712"	"07R2513:0057213"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033713"	"07R2805:0054201"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033714"	"07R2540:0061006"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033715"	"07R2733:0036408"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0033716"	"07R2772:0042406"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034001"	"07R2882:0064711"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034002"	"07R1300:0036906"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034004"	"07R2454:0051202"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034005"	"07R1015:0098406"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034007"	"07R1015:0098406"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034010"	"07R1036:0113001"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034301"	"07R2316:0038701"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034302"	"07R2502:0054808"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034303"	"07R2316:0038712"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034304"	"07R2753:0038902"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034307"	"07R2360:0043401"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034308"	"07R2504:0055201"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034311"	"07R2513:0057213"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034601"	"07R2526:0057605"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034603"	"07R2747:0037012"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034605"	"07R2302:0038002"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034606"	"07R2869:0061807"	"tqe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034607"	"07R2562:0063311"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034610"	"07R2886:0064401"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034612"	"07R2842:0060806"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034614"	"07R2890:0065408"	"qe"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0034615"	"07R1303:0039703"	"he"		"v00033"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0085803"	"07R2407:0047516"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0085805"	"07R2394:0048101"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0085211"	"07R2429:0048315"	"ee"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119103"	"07R2413:0049402"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119104"	"07R2798:0050315"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119105"	"07R2495:0053409"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119108"	"07R2857:0059806"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119113"	"07R2641:0068609"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119115"	"07R2914:0071401"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119408"	"07R0113:0086903"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119409"	"07R0115:0086502"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119410"	"07R2644:0116308"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119413"	"07R2851:0060001"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119414"	"07R2413:0049401"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119415"	"07R1301:0093808"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119706"	"07R1302:0094108"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119707"	"07R1036:0113001"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119709"	"07R1302:0094109"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119711"	"07R1330:0067010"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0119701"	"07R1302:0094102"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R201:S0120001"	"07R1326:0113704"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0000211"	"07R0116:0086403"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0000805"	"07R1330:0067010"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0000811"	"07R2495:0053412"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0001707"	"07R2281:0035415"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0002307"	"07R2772:0042408"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0002603"	"07R2364:0043204"	"he"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0002606"	"07R2769:0042601"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0002609"	"07R1582:0069111"	"fuzzy_cl"	8	"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0004102"	"07R1302:0094101"	"ee"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0007403"	"07R2801:0050007"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0007405"	"07R2732:0036309"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0008001"	"07R2567:0063216"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0008305"	"07R2873:0062408"	"ee"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0014607"	"07R2906:0070809"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0005604"	"07R2906:0070801"	"qe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0015807"	"07R2281:0035403"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0015814"	"07R2281:0035401"	"tqe"		"v00034"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0016109"	"07R2903:0070211"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0016703"	"07R2742:0036806"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0016706"	"07R2742:0036810"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0017004"	"07R1300:0036906"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0017302"	"07R2360:0043409"	"ee"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0017310"	"07R2283:0035209"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0017613"	"07R2746:0037105"	"ee"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0018511"	"07R2905:0070906"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0019701"	"07R2967:0090809"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0020310"	"07R2799:0050204"	"fuzzy_cl"	23	"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0020601"	"07R2342:0041105"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0020910"	"07R2543:0061412"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021202"	"07R2283:0035213"	"we"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021203"	"07R2282:0035303"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021205"	"07R2276:0035602"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021207"	"07R2740:0035714"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021208"	"07R2739:0035803"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021210"	"07R2322:0038513"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021211"	"07R2738:0035903"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021813"	"07R2798:0050301"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0021814"	"07R2685:0078311"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0022105"	"07R2737:0036006"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0022109"	"07R2318:0038611"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0022110"	"07R2746:0037106"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0022401"	"07R2761:0039810"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0022410"	"07R2738:0035910"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0022701"	"07R2379:0044115"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0023006"	"07R2770:0042507"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0023308"	"07R2340:0041013"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0023906"	"07R2345:0040908"	"we"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0023908"	"07R2348:0040709"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0024201"	"07R0115:0086506"	"tqe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0024206"	"07R0115:0086508"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0024209"	"07R2504:0055213"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0024505"	"07R0116:0086413"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0024508"	"07R2851:0060001"	"qe"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0024814"	"07R301:W0024814"	"he"		"v00035"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025104"	"07R1011:0042006"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025106"	"07R2771:0042301"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025110"	"07R2748:0039402"	"qe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025111"	"07R2793:0049711"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025407"	"07R2343:0040803"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025409"	"07R1011:0042006"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025412"	"07R2281:0035402"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025701"	"07R2740:0035708"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025705"	"07R2736:0036211"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025707"	"07R2740:0035712"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0025711"	"07R2290:0094202"	"qe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0026004"	"07R2747:0037006"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0026007"	"07R2743:0037408"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0026602"	"07R2927:0072811"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0026603"	"07R2801:0050011"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0026903"	"07R2287:0037512"	"we"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0026909"	"07R2920:0071803"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027205"	"07R2737:0036015"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027206"	"07R2733:0036406"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027207"	"07R2739:0035812"	"ee"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027210"	"07R2747:0037003"	"qe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027212"	"07R2836:0059004"	"qe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027213"	"07R2448:0051513"	"qe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027507"	"07R2340:0041011"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027510"	"07R2366:0044612"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027511"	"07R2770:0042506"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027513"	"07R2821:0056003"	"qe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027514"	"07R2771:0042301"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027809"	"07R2758:0039501"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027810"	"07R2836:0059012"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027811"	"07R2316:0038701"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0027812"	"07R2641:0068602"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028103"	"07R2316:0038701"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028104"	"07R2738:0035914"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028107"	"07R2754:0038808"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028112"	"07R2753:0038902"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028405"	"07R2363:0043306"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028408"	"07R1309:0046308"	"he"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R301:W0028411"	"07R2920:0071802"	"tqe"		"v00036"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0000601"	"07R2363:0043306"	"he"		"v000"	"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0000901"	"07R2281:0035415"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0001508"	"07R2485:0052606"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0001512"	"07R0116:0086403"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0002105"	"07R2524:0057802"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0002107"	"07R2772:0042408"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0004001"	"07R2821:0056009"	"tqe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0004606"	"07R2620:0066801"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0004611"	"07R2641:0068602"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0005707"	"07R1315:0053903"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0006302"	"07R2567:0063216"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0006608"	"07R2769:0042601"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0007309"	"07R2666:0069710"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0007908"	"07R2645:0068408"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0008203"	"07R2440:0050501"	"ee"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0008509"	"07R2495:0053409"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0009404"	"07R2666:0069707"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010507"	"07R2281:0035401"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010509"	"07R2281:0035403"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010511"	"07R2742:0036806"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010512"	"07R2742:0036810"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010801"	"07R2498:0054904"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010802"	"07R1300:0036906"	"qe"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0010810"	"07R2504:0055207"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
"07R401:M0011102"	"07R2513:0057207"	"he"			"wade"	"Jan 15, 2014 9:27:33"	
